legacy_id,name,lat,lng,state_code,state_name,layer_code,subtype_code,site_form_code,verification_status,confidence,review_notes,description,primary_url,raw_category,category_label,source_folder,owner_name,layer_label,cost,showers,is_active
s134,Brevoort Lake Campground,46.00755,-84.972104,MI,Michigan,federal,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Federal campground on Brevoort Lake southwest of St. Ignace.,https://www.fs.usda.gov/r09/hiawatha/recreation/brevoort-lake-campground,federal rustic,,,US Forest Service,Federal campgrounds,Varies,No,True
s135,Brimley State Park Campground,46.388,-84.555,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Starter addition in v18.5. State campground pin to verify against your master data.,https://www.michigan.gov/recsearch/parks/brimley,state modern,,,Michigan DNR,State campgrounds,Varies,Yes,True
s138,Brower Park,43.5621029,-85.5437984,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s139,Bruin Lake Modern Campground,42.4236822,-84.0426624,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s147,Burt Lake State Park,45.4020491,-84.6217363,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s148,Buttersville Park,43.9376252,-86.4524399,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s149,Cade Lake County Park & Campground,41.796808,-85.369557,MI,Michigan,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,Local campgrounds,,,True
s150,Cadillac Woods Campground,44.1486186,-85.3249231,MI,Michigan,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s154,Camp Cook Campsites,46.0391177,-86.581667,MI,Michigan,federal,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Official Hiawatha National Forest campsites page added. Four campsites near the Fishdam River; restroom available.,https://www.fs.usda.gov/r09/hiawatha/recreation/camp-cook-campsites,public,Federal Campgrounds,Federal Campgrounds,US Forest Service,Federal campground,,,True
s157,Camp Pet-O-Se-Ga,45.390394,-84.7411109,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s158,Camper's Cove RV Park & Canoe Livery,45.1138155,-83.5577408,MI,Michigan,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s163,Canoe Harbor State Forest Campground,44.6073323,-84.4704065,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s164,Canoe Lake State Forest Campground,46.4584804,-86.2913255,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s165,Carney Lake State Forest Campground,45.8919444,-87.94,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s166,Carp River Campground,46.0330556,-84.7191667,MI,Michigan,federal,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Federal rustic campground adjacent to the Carp Wild and Scenic River.,https://www.fs.usda.gov/r09/hiawatha/recreation/carp-river-campground,federal rustic,State / County / Town,"State, county, and town Campgrounds",US Forest Service,Federal campgrounds,Varies,No,True
s1080,Carr Lake Campsites,46.0778063,-86.5081703,MI,Michigan,federal,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Official Hiawatha National Forest primitive campsite page added. Secluded carry-in campsite at Carr Lake.,https://www.fs.usda.gov/r09/hiawatha/recreation/carr-lake-campsites,public,Federal Campgrounds,Federal Campgrounds,US Forest Service,Federal campground,,,True
s167,Carrieville State Forest Campground,44.0452799,-85.7227557,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,State forest campground on the Little Manistee River with direct trail access.,https://www.michigan.gov/recsearch/sfcampgroundsa-m/carrieville,state rustic,State / County / Town,"State, county, and town Campgrounds",Michigan DNR,State campgrounds,Varies,No,True
s169,Castle Rock Lakefront Campark,45.9088498,-84.7375751,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s170,Castle Rock Ponds Dispersed Camping,45.92394461426288,-84.7958525754365,MI,Michigan,boondocking,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Primitive dispersed camping area near St. Ignace with multiple pond-side pull-ins.,https://thedyrt.com/camping/michigan/castle-rock-ponds,boondocking,,,Public Land,Boondocking / dispersed,Free,No,True
s171,Catchin' Crickets Campground & Vacation Rental,46.4037605,-86.4685597,MI,Michigan,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s173,CCC Bridge State Forest Campground,44.6141359,-84.990496,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s174,Cedar Campground,44.0372751,-86.5015497,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s179,Cedar River North State Forest Campground,45.5022965,-87.3979015,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s185,Cheboygan State Park Campground,45.6581784,-84.4175978,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s188,Chicago Lake Dispersed Campsite,46.0400874,-86.5984684,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s191,Chocolay River RV & Campgrounds,46.4797218,-87.2818063,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s193,City of Au Gres Riverfront Campground,44.049785,-83.68605,MI,Michigan,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,Local campgrounds,,,True
s1058,City of Houghton RV Park,47.12032087,-88.58770467,MI,Michigan,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,City-operated RV park on the Portage Waterway at 1100 W Lakeshore Drive.,https://www.cityofhoughton.com/rv-park/,local modern,Local Campgrounds,Local Campgrounds,,Local campgrounds,,,True
s195,Clear Lake Campsite,46.244722,-86.413889,MI,Michigan,boondocking,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Primitive drive-in dispersed campsite in the Manistique / Rapid River district.,https://thedyrt.com/camping/michigan/manistique-rapid-river-dispersed-campsites,boondocking,,,Hiawatha National Forest / user-reported location,Boondocking / dispersed,Free,No,True
s196,Clear Lake State Campground,45.1334047,-84.1768065,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s197,Clear Water Campgrounds,42.8361856,-83.4479691,MI,Michigan,private,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,private,Private Campgrounds,Private campgrounds,,Private campgrounds,,,True
s198,Cliffs Individual Campsite,46.473569,-86.572191,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s1092,Coalwood Trail Dispersed Campsite,46.36429086,-86.5648994,MI,Michigan,boondocking,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,The Dyrt dispersed camping lead in Hiawatha National Forest near Wetmore. Primitive drive-in site with limited services and mosquito-heavy conditions reported by campers.,https://thedyrt.com/camping/michigan/dispersed-camping-off-coalwood-trail,boondocking,Boondocking,Boondocking / dispersed,User-reported / public-land or utility recreation lead,Boondocking / dispersed,Free,No,True
s201,Cold Brook County Park,42.2567772,-85.3514099,MI,Michigan,local,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,Local campgrounds,,,True
s202,Coldwater Lake Family Park,43.6634453,-84.9498614,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s205,Colwell Lake Campground,46.2216667,-86.4375,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s1075,Cookson Lake Campsites,46.1952825,-86.5615597,MI,Michigan,federal,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Official Hiawatha National Forest primitive campsites page added. Five primitive sites on Cookson Lake.,https://www.fs.usda.gov/r09/hiawatha/recreation/cookson-lake-campsites,public,Federal Campgrounds,Federal Campgrounds,US Forest Service,Federal campground,,,True
s210,Corner Lake Campground,46.153047,-86.6094157,MI,Michigan,federal,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Official Hiawatha National Forest campground page added. OHV camping area.,https://www.fs.usda.gov/r09/hiawatha/recreation/corner-lake-campground,public,Federal Campgrounds,Federal Campgrounds,US Forest Service,Federal campground,,,True
s211,Corner Lake Recreation Area,46.153293,-86.6079294,MI,Michigan,state,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s1077,Council Lake Campsites,46.2419622,-86.646949,MI,Michigan,federal,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,Official Hiawatha National Forest primitive campsites page added. Four primitive sites on Council Lake.,https://www.fs.usda.gov/r09/hiawatha/recreation/council-lake-campsites,public,Federal Campgrounds,Federal Campgrounds,US Forest Service,Federal campground,,,True
s214,Council Lake Dispersed Campsite,46.2416217,-86.6470178,MI,Michigan,state,rustic,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,,,public,State / County / Town,"State, county, and town Campgrounds",,State campgrounds,,,True
s1032,Courtney Lake Campground,46.41583408,-88.68205671,MI,Michigan,federal,modern,campsite,best_effort_confirmed,80,Imported from v22.2.1 master during Supabase wiring setup.,"Ottawa National Forest campground with 21 sites plus 2 walk-in tent sites. First-come, first-served.",https://www.fs.usda.gov/r09/ottawa/recreation/courtney-lake-campground,federal,Federal Campgrounds,Federal Campgrounds,,Federal campgrounds,,,True
