id,state,name,countyRegion,leadType,likelyLayer,status,priority,sourceType,coordinateConfidence,blocker,nextAction,relatedActiveOrPendingRecord,lastCheckedVersion,notes
pa-lead-columbia-jd-campground-coordinate-rescue,PA,J&D Campground,Columbia / Catawissa-Bloomsburg area,coordinate_rescue,Private Campgrounds,Coordinate rescue lead,High,Operator,Operator address; no extracted coordinate,Strong lead,Promote after coordinate extraction,,v23.1.62,Operator confirms family RV/tent campground at 973 Southern Drive with amenities. ([jdcampground.com][47])
pa-nw-state-forest-motorized-roadside-camping-geometry-lead,PA,Northwest PA State Forest Motorized Roadside Campsites — Geometry Lead,Cornplanter / Clear Creek / Elk / Moshannon district overlaps,coordinate_rescue,Boondocking / Dispersed,Research Needed,High,PA DCNR,No safe area marker yet; exact campsite GIS required.,Needs GIS extraction before active import.,Add geometry lead.,,v23.1.62,"DCNR says motorized roadside camping requires permits, must be at designated campsites, and has no modern conveniences. DCNR also provides an interactive PA State Forest Camp Sites GIS map. ([Pennsylvania Government][25])"
pa-cornplanter-primitive-backpack-camping-area-rule-lead,PA,Cornplanter State Forest Primitive Backpack Camping Rule Area,Cornplanter State Forest,coordinate_rescue,Boat / Backpack,Research Needed,High,Official PA DCNR,"Official rule proof exists, but no exact area/route marker selected.","Could become area/rule candidate later, but exact useful marker not resolved here.",Keep as area/rule lead.,,v23.1.64,"DCNR permits primitive backpack camping in much of Cornplanter State Forest, with restrictions near natural areas, roads, trails, and water; permits required for multi-night and some conditions. ([Pennsylvania Government][2])"
pa-cornplanter-hunter-run-division-roadside-campsite-gis-rescue,PA,Cornplanter State Forest — Hunter Run Division Roadside Campsite,Cornplanter State Forest / Forest-Warren area,coordinate_rescue,Boondocking / Dispersed,Research Needed,High,Official PA DCNR,Official DCNR page proves one designated roadside campsite; exact GIS point not extracted.,Strong proof; coordinate still blocked.,Add durable lead; GIS extraction next.,,v23.1.64,DCNR says Cornplanter has one roadside campsite for public use at the Hunter Run Division along Jamison Run Road; camping must use designated sites and reservations. ([Pennsylvania Government][2])
pa-crawford-conneaut-lake-family-campground-coordinate-rescue,PA,Conneaut Lake Family Campground,Crawford / Conneaut Lake,coordinate_rescue,Private Campgrounds,Research Needed,High,Operator,Operator proof recovered; exact coordinate needs map check.,Obvious Crawford miss.,Add lead.,,v23.1.62,Operator says new ownership in 2025 and campground minutes from Conneaut Lake and Pymatuning with public activities. ([conneautlakefamilycampground.com][34])
pa-crawford-pineview-camplands-coordinate-rescue,PA,Pineview Camplands,Crawford / Linesville,coordinate_rescue,Private Campgrounds,Research Needed,High,Operator,Operator address recovered; public/access details need strengthening.,Needs stronger operator details before active import.,Add lead.,,v23.1.62,"Operator page lists Pineview Camplands at 15075 Shermansville Road, Linesville, with contact info. ([Pineview Camplands][35])"
pa-crawford-meadville-campground-coordinate-rescue,PA,Meadville Campground,Crawford / Meadville,coordinate_rescue,Private Campgrounds,Research Needed,High,Operator,Operator address/proof recovered; coordinate needs map check.,Strong private campground lead.,Add lead.,,v23.1.62,"Operator lists seasonal RV lots, monthly RV lots, short-term RV lots, cabins, tent sites, and address 25164 State Route 27, Meadville. ([meadvillecampground.com][33])"
pa-crawford-pymatuning-jamestown-campground-coordinate-rescue,PA,Pymatuning State Park — Jamestown Campground,Crawford / Pymatuning,coordinate_rescue,Modern Campgrounds,Research Needed,High,PA DCNR / ReserveAmerica,Official camping proof recovered; exact campground coordinate blocked.,Split Jamestown and Linesville; do not use park office/lake center.,Add lead.,,v23.1.62,DCNR state camping page separately lists Pymatuning Jamestown Campground April–October; ReserveAmerica confirms Pymatuning has full-hookup booking categories. ([Pennsylvania Government][26])
pa-crawford-pymatuning-linesville-campground-coordinate-rescue,PA,Pymatuning State Park — Linesville Campground,Crawford / Pymatuning,coordinate_rescue,Modern Campgrounds,Research Needed,High,PA DCNR / tourism,Official camping proof recovered; exact campground coordinate blocked.,Keep separate from Jamestown.,Add lead.,,v23.1.62,DCNR state camping page separately lists Linesville Campground April–October; Crawford tourism identifies Linesville Campground at Pymatuning. ([Pennsylvania Government][26])
pa-western-village-rv-park-coordinate-rescue,PA,Western Village RV Park,Cumberland / Carlisle,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Private operator / discovery,Obvious Cumberland/Carlisle campground found in search family; coordinate/source not fully extracted,Keep separate from Carlisle Fairgrounds event-only camping.,Operator proof + coordinate rescue.,,v23.1.62,https://visitcumberlandvalley.com/ ; search family: Carlisle campground
pa-mountain-creek-campground-coordinate-rescue,PA,Mountain Creek Campground,Cumberland / Gardners-Carlisle area,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Private operator / directory discovery,Obvious campground found in Gettysburg/Cumberland sweep; coordinate/source not fully extracted,Likely obvious active candidate after coordinate rescue.,Operator proof + map check.,,v23.1.62,https://www.pacamping.com/find-a-campground?category=7&lat=39.76350160&long=-77.37541870&region=1
pa-harrisburg-east-campground-coordinate-rescue,PA,Harrisburg East Campground,Dauphin / Harrisburg-East,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Private operator / discovery,Obvious Harrisburg-area private campground; coordinate/source not fully extracted,Obvious miss for Dauphin/Hershey region.,Operator proof + coordinate rescue.,,v23.1.62,Search family: Harrisburg PA campground / RV park
pa-hersheypark-camping-resort-coordinate-rescue,PA,Hersheypark Camping Resort,Dauphin / Hershey-Hummelstown,coordinate_rescue,Private Campgrounds,coordinate_rescue,High,Private operator,Operator proof for RV/tent/cabin campground; no exact coordinate extracted here,Obvious campground miss in Hershey corridor.,"Normal browser map/parcel spot-check, then promote active.",,v23.1.62,https://www.hersheyparkcampingresort.com/ ; https://www.hersheypark.com/stay-with-us/hersheypark-camping-resort
pa-elk-state-forest-roadside-campsite-system-gis-rescue,PA,Elk State Forest Roadside Campsite System,Elk State Forest,coordinate_rescue,Boondocking / Dispersed,Research Needed,High,Official PA DCNR,Official system proof; exact points blocked.,Should become multiple exact active points after extraction.,Add lead.,,v23.1.64,"DCNR says Elk State Forest also has 11 roadside campsites throughout the forest, with permit/reservation requirements and no utility hookups/dump/trash facilities. ([Pennsylvania Government][5])"
pa-elk-hicks-run-camping-area-gis-rescue,PA,Hicks Run Camping Area — Elk State Forest,Elk State Forest,coordinate_rescue,Rustic / Primitive,Research Needed,High,Official PA DCNR,Official DCNR camping-area proof; exact site points blocked.,Strong rustic camping-area lead.,Add lead; GIS extraction.,,v23.1.64,"DCNR says Hicks Run Camping Area has 15 RV and tent designated sites, including 4 non-electric tent sites and 11 non-electric motorized sites. ([Pennsylvania Government][5])"
pa-elk-dark-hollow-equestrian-camping-area-gis-rescue,PA,Dark Hollow Equestrian Camping Area — Elk State Forest,Elk State Forest / Bell Draft Road,coordinate_rescue,Rustic / Primitive,Research Needed,High,Official PA DCNR,Official proof; exact site points blocked.,Needs exact campsite points.,Add lead.,,v23.1.64,"DCNR identifies Dark Hollow as one of two Elk State Forest equestrian camping areas along Bell Draft Road, with non-electric motorized sites and self-contained toilet requirement. ([Pennsylvania Government][5])"
pa-elk-gaswell-equestrian-camping-area-gis-rescue,PA,Gaswell Equestrian Camping Area — Elk State Forest,Elk State Forest / Bell Draft Road,coordinate_rescue,Rustic / Primitive,Research Needed,High,Official PA DCNR,Official proof; exact site points blocked.,"Strong lead, coordinate blocked.",Add lead.,,v23.1.64,"DCNR identifies Gaswell as an Elk State Forest equestrian camping area along Bell Draft Road, part of 15 total equestrian designated sites. ([Pennsylvania Government][5])"
pa-erie-presque-isle-passage-rv-park-coordinate-rescue,PA,Presque Isle Passage RV Park,Erie,coordinate_rescue,Private Campgrounds,Research Needed,High,Operator,Operator proof recovered; exact coordinate needs map check.,Obvious Erie miss.,Add lead.,,v23.1.62,"Operator says it has RV sites, tent spots, and 30+ rental units. ([Presque Isle Passage][31])"
pa-erie-lampe-campground-coordinate-rescue,PA,Lampe Campground,Erie / Lake Erie,coordinate_rescue,Modern Campgrounds,Research Needed,High,Port of Erie official page,Operator/public authority proof recovered; exact coordinate not extracted.,Strong public/authority campground lead.,Add lead; map-check address.,,v23.1.62,"Port of Erie page lists 56 waterfront campsites with water/electric, restrooms, dump station, laundry, and shower facilities. ([Erie Western PA Port Authority][29])"
pa-erie-pine-lane-campground-coordinate-rescue,PA,Pine Lane Campground,Erie / Lake Erie Bluffs edge,coordinate_rescue,Private Campgrounds,Research Needed,High,Operator,Operator proof recovered; exact coordinate needs map check.,Seasonal wording needed if imported.,Add lead.,,v23.1.62,"Operator says Pine Lane is a 24-acre, 100-site mostly seasonal campground adjacent to Lake Erie and Erie Bluffs State Park. ([Pine Lane Campground][32])"
pa-erie-saras-campground-coordinate-rescue,PA,Sara’s Campground,Erie / Presque Isle corridor,coordinate_rescue,Private Campgrounds,Research Needed,High,Operator,Operator proof recovered; exact coordinate needs map check.,Obvious Lake Erie campground miss.,Add lead.,,v23.1.62,Operator says Sara’s offers Lake Erie camping with 100+ campsites for tents/campers near Presque Isle and Waldameer. ([Sara’s Campground][30])
pa-lead-fayette-tall-oaks-campground,PA,Tall Oaks Campground,Fayette / Farmington,coordinate_rescue,Private Campgrounds,lead_coordinate_rescue,High,Operator / tourism,Operator proof + address; coordinate rescue needed,Obvious Ohiopyle-area private miss,Add lead,,v23.1.62,"Operator advertises tent, camper, RV, and group sites in the Ohiopyle/Laurel Highlands area; operator/tourism source gives 544 Camp Riamo Road, Farmington. ([tall-oaks-campground.com][31])"
pa-forest-deer-meadow-campground-coordinate-rescue,PA,Deer Meadow Campground,Forest / Cooksburg,coordinate_rescue,Private Campgrounds,Research Needed,High,County tourism,County tourism address found; operator proof/coordinate needs check.,Good lead.,Add lead.,,v23.1.62,"Forest County list includes Deer Meadow Campground at 2761 Forest Road, Cooksburg. ([forestcounty.com][17])"
pa-forest-forest-lodge-campground-coordinate-rescue,PA,Forest Lodge & Campground,Forest / Marienville,coordinate_rescue,Private Campgrounds,Research Needed,High,County tourism,County tourism address found; operator proof/coordinate needs check.,Durable lead.,Add lead.,,v23.1.62,"Forest County campground list includes Forest Lodge & Campground at 44078 PA-66, Marienville. ([forestcounty.com][17])"
pa-forest-forest-ridge-cabins-campground-coordinate-rescue,PA,Forest Ridge Cabins & Campground,Forest / Marienville,coordinate_rescue,Private Campgrounds,Research Needed,High,County tourism,County tourism address found; operator proof/coordinate needs check.,Good lead.,Add lead.,,v23.1.62,"Forest County list includes Forest Ridge Cabins & Campgrounds at 3566 Loleta Road, Marienville. ([forestcounty.com][17])"
pa-forest-double-r-campground-coordinate-rescue,PA,Double R Campground,Forest / Tionesta,coordinate_rescue,Private Campgrounds,Research Needed,High,County tourism,County tourism address found; operator proof/coordinate needs check.,Good durable lead.,Add lead.,,v23.1.62,"Forest County campground list includes Double R Campground at 152 Double R Lane, Tionesta, with seasonal RV and tent camping category context. ([forestcounty.com][17])"
pa-forest-flying-w-ranch-camping-coordinate-rescue,PA,Flying W Ranch Camping,Forest / Tionesta,coordinate_rescue,Private Campgrounds,Research Needed,High,County tourism,County tourism address found; campground status needs operator check.,"Could be public-facing, but not active-ready.",Add lead.,,v23.1.62,"Forest County list includes Flying W Ranch at 685 Flying W Ranch Road, Tionesta. ([forestcounty.com][17])"
pa-forest-nason-trust-primitive-camping-coordinate-rescue,PA,The Nason Trust Primitive Camping,Forest / Tionesta,coordinate_rescue,Rustic / Primitive,Research Needed,High,County tourism,County tourism proof found; exact coordinate and access rules need check.,Not enough for active import yet.,Add lead.,,v23.1.62,"Forest County list identifies The Nason Trust at 13685 PA-666, Tionesta, as primitive camping/equestrian/sportsman’s haven. ([forestcounty.com][17])"
